,Value
88217,13
88218,10
88219,10
88220,4
88221,6
88222,10
88223,7
88224,10
88225,5
88226,7
88227,7
88228,7
88229,7
88230,9
88231,7
88232,10
88233,11
88234,8
88235,11
88236,14
88237,13
88238,13
88239,13
88240,13
88241,12
88242,12
88243,9
88244,10
88245,10
88246,10
88247,10
88248,5
88249,1
88250,6
88251,12
88252,10
88253,8
88254,9
88255,11
88256,7
88257,7
88258,10
88259,5
88260,9
88261,3
88262,8
88263,6
88264,10
88265,10
88266,9
88267,10
88268,9
88269,5
88270,10
88271,10
88272,7
88273,13
88274,10
88275,10
88276,15
88277,11
88278,16
88279,13
88280,16
88281,17
88282,14
88283,10
88284,11
88285,14
88286,10
88287,7
88288,15
88289,10
88290,14
88291,16
88292,9
88293,8
88294,10
88295,7
88296,11
88297,13
88298,13
88299,12
88300,16
88301,10
88302,12
88303,14
88304,18
88305,14
88306,12
88307,9
88308,11
88309,9
88310,7
88311,7
88312,24
88313,26
88314,25
88315,27
88316,28
88317,24
88318,19
88319,23
88320,25
88321,19
88322,25
88323,22
88324,24
88325,10
88326,19
88327,15
88328,11
88329,14
88330,9
88331,8
88332,8
88333,11
88334,12
88335,10
88336,13
88337,13
88338,9
88339,14
88340,10
88341,11
88342,8
88343,9
88344,9
88345,4
88346,10
88347,7
88348,10
88349,11
88350,7
88351,10
88352,11
88353,8
88354,11
88355,11
88356,9
88357,7
88358,4
88359,10
88360,4
88361,7
88362,17
88363,13
88364,4
88365,12
88366,3
88367,4
88368,18
88369,19
88370,17
88371,18
88372,7
88373,9
88374,15
88375,15
88376,17
88377,16
88378,15
88379,16
88380,12
88381,8
88382,9
88383,9
88384,11
88385,10
88386,8
88387,6
88388,7
88389,7
88390,11
88391,10
88392,7
88393,7
88394,9
88395,6
88396,10
88397,12
88398,11
88399,11
88400,9
88401,9
88402,13
88403,12
88404,11
88405,8
88406,24
88407,23
88408,22
88409,13
88410,17
88411,15
88412,20
88413,19
88414,13
88415,19
88416,10
88417,9
88418,9
88419,10
88420,15
88421,22
88422,19
88423,20
88424,12
88425,14
88426,15
88427,16
88428,13
88429,14
88430,12
88431,12
88432,14
88433,12
88434,17
88435,17
88436,16
88437,16
88438,14
88439,15
88440,16
88441,16
88442,14
88443,11
88444,13
88445,11
88446,18
88447,16
88448,13
88449,16
88450,9
88451,15
88452,13
88453,15
88454,13
88455,15
88456,11
88457,11
88458,13
88459,13
88460,12
88461,13
88462,17
88463,13
88464,13
88465,11
88466,9
88467,14
88468,13
88469,13
88470,14
88471,12
88472,14
88473,10
88474,15
88475,13
88476,15
88477,17
88478,16
88479,15
88480,13
88481,4
88482,8
88483,12
88484,13
88485,10
88486,11
88487,10
88488,12
88489,11
88490,11
88491,11
88492,13
88493,14
88494,15
88495,12
88496,13
88497,12
88498,11
88499,2
88500,12
88501,6
88502,7
88503,13
88504,17
88505,11
88506,12
88507,14
88508,14
88509,9
88510,12
88511,11
88512,11
88513,8
88514,16
88515,17
88516,16
88517,5
88518,12
88519,9
88520,12
88521,18
88522,13
88523,7
88524,8
88525,10
88526,9
88527,11
88528,19
88529,17
88530,19
88531,17
88532,20
88533,16
88534,15
88535,19
88536,21
88537,20
88538,20
88539,12
88540,17
88541,11
88542,22
88543,20
88544,18
88545,22
88546,22
88547,22
88548,19
88549,22
88550,19
88551,20
88552,21
88553,17
88554,19
88555,26
88556,27
88557,20
88558,19
88559,24
88560,19
88561,9
88562,8
88563,11
88564,11
88565,13
88566,16
88567,15
88568,17
88569,10
88570,9
88571,15
88572,9
88573,9
88574,8
88575,8
88576,6
88577,13
88578,10
88579,8
88580,7
88581,4
88582,8
88583,11
88584,9
88585,6
88586,14
88587,17
88588,9
88589,13
88590,12
88591,10
88592,18
88593,19
88594,18
88595,22
88596,20
88597,21
88598,19
88599,20
88600,20
88601,18
88602,16
88603,18
88604,19
88605,10
88606,20
88607,22
88608,18
88609,17
88610,13
88611,12
88612,8
88613,10
88614,7
88615,10
88616,11
88617,15
88618,13
88619,11
88620,10
88621,13
88622,25
88623,26
88624,25
88625,21
88626,24
88627,20
88628,10
88629,22
88630,25
88631,15
88632,22
88633,15
88634,12
88635,20
88636,14
88637,12
88638,12
88639,18
88640,14
88641,15
88642,17
88643,18
88644,15
88645,19
88646,23
88647,21
88648,21
88649,18
88650,19
88651,15
88652,13
88653,17
88654,19
88655,21
88656,22
88657,12
88658,13
88659,15
88660,14
88661,14
88662,16
88663,18
88664,13
88665,16
88666,15
88667,17
88668,15
88669,12
88670,12
88671,14
88672,12
88673,12
88674,9
88675,13
88676,12
88677,11
88678,12
88679,11
88680,13
88681,14
88682,10
88683,14
88684,8
88685,16
88686,9
88687,13
88688,13
88689,10
88690,11
88691,13
88692,11
88693,12
88694,15
88695,14
88696,14
88697,17
88698,10
88699,10
88700,10
88701,11
88702,10
88703,14
88704,11
88705,10
88706,22
88707,21
88708,23
88709,23
88710,22
88711,24
88712,23
88713,19
88714,21
88715,21
88716,17
88717,21
88718,16
88719,25
88720,13
88721,11
88722,10
88723,11
88724,15
88725,13
88726,14
88727,26
88728,18
88729,22
88730,16
88731,18
88732,18
88733,18
88734,16
88735,6
88736,12
88737,10
88738,6
88739,9
88740,10
88741,7
88742,6
88743,9
88744,9
88745,9
88746,11
88747,16
88748,16
88749,15
88750,14
88751,13
88752,13
88753,14
88754,12
88755,17
88756,21
88757,19
88758,16
88759,14
88760,15
88761,12
88762,7
88763,11
88764,13
88765,13
88766,3
88767,14
88768,14
88769,10
88770,8
88771,4
88772,5
88773,6
88774,10
88775,10
88776,19
88777,16
88778,16
88779,23
88780,18
88781,20
88782,21
88783,9
88784,8
88785,12
88786,10
88787,11
88788,24
88789,28
88790,26
88791,27
88792,23
88793,23
88794,26
88795,22
88796,18
88797,15
88798,19
88799,14
88800,16
88801,17
88802,16
88803,24
88804,27
88805,24
88806,23
88807,26
88808,19
88809,25
88810,20
88811,25
88812,15
88813,18
88814,17
88815,14
88816,13
88817,14
88818,25
88819,25
88820,20
88821,15
88822,22
88823,26
88824,17
88825,16
88826,16
88827,10
88828,11
88829,11
88830,17
88831,17
88832,17
88833,18
88834,18
88835,20
88836,15
88837,16
88838,17
88839,14
88840,18
88841,18
88842,19
88843,13
88844,17
88845,16
88846,19
88847,17
88848,20
88849,19
88850,19
88851,21
88852,12
88853,11
88854,16
88855,19
88856,17
88857,17
88858,20
88859,19
88860,15
88861,18
88862,18
88863,17
88864,19
88865,13
88866,14
88867,11
88868,13
88869,14
88870,13
88871,7
88872,8
88873,18
88874,16
88875,14
88876,16
88877,20
88878,16
88879,20
88880,16
88881,20
88882,14
88883,15
88884,15
88885,6
88886,19
88887,4
88888,9
88889,19
88890,14
88891,14
88892,19
88893,15
88894,15
88895,20
88896,18
88897,22
88898,19
88899,19
88900,14
88901,16
88902,15
88903,18
88904,17
88905,13
88906,14
88907,14
88908,15
88909,14
88910,13
88911,15
88912,11
88913,19
88914,16
88915,19
88916,16
88917,14
88918,14
88919,13
88920,15
88921,14
88922,14
88923,13
88924,14
88925,12
88926,10
88927,10
88928,13
88929,10
88930,10
88931,11
88932,9
88933,10
88934,10
88935,15
88936,8
88937,13
88938,9
88939,14
88940,14
88941,9
88942,8
88943,11
88944,10
88945,7
88946,10
88947,14
88948,17
88949,11
88950,16
88951,15
88952,10
88953,14
88954,16
88955,13
88956,13
88957,12
88958,10
88959,12
88960,8
88961,10
88962,10
88963,10
88964,12
88965,12
88966,14
88967,10
88968,16
88969,16
88970,17
88971,14
88972,10
88973,11
88974,16
88975,11
88976,14
88977,9
88978,15
88979,13
88980,13
88981,6
88982,12
88983,7
88984,8
88985,14
88986,11
88987,11
88988,10
88989,14
88990,8
88991,12
88992,13
88993,14
88994,15
88995,7
88996,10
88997,10
88998,10
88999,8
89000,12
89001,10
89002,15
89003,12
89004,12
89005,1
89006,12
89007,13
89008,15
89009,11
89010,7
89011,15
89012,18
89013,15
89014,17
89015,5
89016,13
89017,8
89018,17
89019,12
89020,6
89021,8
89022,19
89023,20
89024,19
89025,18
89026,22
89027,16
89028,17
89029,16
89030,15
89031,18
89032,18
89033,19
89034,18
89035,16
89036,14
89037,14
89038,17
89039,13
89040,16
89041,14
89042,14
89043,12
89044,14
89045,17
89046,15
89047,13
89048,14
89049,13
89050,15
89051,14
89052,10
89053,10
89054,12
89055,10
89056,12
89057,19
89058,16
89059,18
89060,14
89061,16
89062,14
89063,14
89064,19
89065,16
89066,14
89067,11
89068,15
89069,14
89070,16
89071,14
89072,16
89073,15
89074,17
89075,14
89076,11
89077,16
89078,5
89079,13
89080,11
89081,8
89082,11
89083,10
89084,9
89085,9
89086,11
89087,11
89088,14
89089,13
89090,10
89091,10
89092,8
89093,10
89094,7
89095,6
89096,8
89097,5
89098,8
89099,6
89100,6
89101,8
89102,9
89103,7
89104,9
89105,14
89106,10
89107,8
89108,11
89109,8
89110,10
89111,16
89112,17
89113,16
89114,16
89115,15
89116,12
89117,14
89118,17
89119,17
89120,14
89121,15
89122,5
89123,6
89124,3
89125,9
89126,8
89127,6
89128,7
89129,16
89130,10
89131,13
89132,3
89133,7
89134,8
89135,7
89136,11
89137,15
89138,11
89139,6
89140,13
89141,14
89142,13
89143,14
89144,12
89145,11
89146,13
89147,13
89148,14
89149,12
89150,14
89151,15
89152,15
89153,13
89154,13
89155,14
89156,18
89157,13
89158,15
89159,14
89160,12
89161,15
89162,13
89163,12
89164,12
89165,8
89166,16
89167,11
89168,11
89169,10
89170,10
89171,11
89172,7
89173,6
89174,6
89175,6
89176,4
89177,14
89178,11
89179,14
89180,13
89181,11
89182,11
89183,11
89184,15
89185,14
89186,14
89187,11
89188,11
89189,6
89190,6
89191,8
89192,9
89193,7
89194,10
89195,9
89196,6
89197,5
89198,4
89199,7
89200,4
89201,9
89202,6
89203,11
89204,12
89205,7
89206,6
89207,8
89208,8
89209,9
89210,8
89211,9
89212,11
89213,14
89214,12
89215,11
89216,6
89217,5
89218,6
89219,6
89220,9
89221,7
89222,6
89223,8
89224,7
89225,8
89226,17
89227,14
89228,15
89229,17
89230,15
89231,13
89232,12
89233,13
89234,12
89235,16
89236,11
89237,13
89238,12
89239,13
89240,13
89241,14
89242,13
89243,9
89244,15
89245,12
89246,14
89247,12
89248,15
89249,9
89250,13
89251,14
89252,13
89253,9
89254,9
89255,9
89256,8
89257,13
89258,18
89259,12
89260,15
89261,13
89262,17
89263,18
89264,16
89265,8
89266,8
89267,10
89268,8
89269,10
89270,15
89271,12
89272,14
89273,12
89274,11
89275,13
89276,11
89277,18
89278,17
89279,8
89280,4
89281,6
89282,6
89283,8
89284,9
89285,12
89286,10
89287,13
89288,6
89289,12
89290,15
89291,15
89292,15
89293,13
89294,15
89295,13
89296,15
89297,12
89298,12
89299,13
89300,16
89301,9
89302,13
89303,14
89304,12
89305,12
89306,11
89307,13
89308,13
89309,11
89310,15
89311,12
89312,17
89313,10
89314,15
89315,6
89316,14
89317,12
89318,11
89319,12
89320,11
89321,13
89322,32
89323,15
89324,17
89325,16
89326,17
89327,19
89328,17
89329,20
89330,17
89331,22
89332,18
89333,19
89334,17
89335,16
89336,17
89337,10
89338,16
89339,11
89340,9
89341,17
89342,22
89343,21
89344,18
89345,14
89346,17
89347,16
89348,8
89349,15
89350,13
89351,12
89352,16
89353,18
89354,24
89355,22
89356,21
89357,13
89358,21
89359,21
89360,21
89361,17
89362,25
89363,23
89364,21
89365,24
89366,28
89367,26
89368,26
89369,23
89370,22
89371,21
89372,26
89373,28
89374,25
89375,21
89376,24
89377,25
89378,32
89379,34
89380,27
89381,23
89382,24
89383,31
89384,29
89385,14
89386,14
89387,13
89388,16
89389,10
89390,17
89391,13
89392,15
89393,15
89394,14
89395,17
89396,21
89397,14
89398,13
89399,12
89400,14
89401,11
89402,16
89403,14
89404,14
89405,13
89406,13
89407,14
89408,9
89409,13
89410,19
89411,13
89412,12
89413,15
89414,17
89415,13
89416,16
89417,9
89418,7
89419,7
89420,8
89421,7
89422,11
89423,13
89424,10
89425,12
89426,12
89427,12
89428,11
89429,8
89430,9
89431,8
89432,12
89433,7
89434,10
89435,5
89436,18
89437,18
89438,17
89439,10
89440,10
89441,10
89442,9
89443,9
89444,9
89445,18
89446,11
89447,11
89448,15
89449,17
89450,12
89451,13
89452,13
89453,13
89454,13
89455,10
89456,9
89457,10
89458,16
89459,12
89460,13
89461,13
89462,12
89463,11
89464,14
89465,12
89466,11
89467,12
89468,11
89469,13
89470,12
89471,12
89472,9
89473,9
89474,13
89475,10
89476,13
89477,14
89478,14
89479,11
89480,18
89481,19
89482,18
89483,17
89484,19
89485,26
89486,15
89487,13
89488,14
89489,14
89490,10
89491,15
89492,15
89493,17
89494,13
89495,11
89496,12
89497,14
89498,11
89499,11
89500,11
89501,14
89502,12
89503,12
89504,14
89505,13
89506,14
89507,12
89508,13
89509,10
89510,11
89511,11
89512,7
89513,14
89514,13
89515,13
89516,11
89517,13
89518,8
89519,10
89520,6
89521,9
89522,10
89523,27
89524,24
89525,26
89526,4
89527,24
89528,10
89529,9
89530,11
89531,10
89532,10
89533,9
89534,8
89535,9
89536,8
89537,10
89538,6
89539,19
89540,21
89541,19
89542,25
89543,15
89544,17
89545,15
89546,21
89547,22
89548,26
89549,25
89550,24
89551,25
89552,17
89553,20
89554,20
89555,16
89556,13
89557,15
89558,15
89559,4
89560,20
89561,22
89562,22
89563,21
89564,6
89565,9
89566,7
89567,6
89568,20
89569,23
89570,11
89571,9
89572,11
89573,22
89574,19
89575,20
89576,23
89577,20
89578,21
89579,10
89580,17
89581,19
89582,18
89583,20
89584,5
89585,16
89586,23
89587,23
89588,23
89589,24
89590,18
89591,21
89592,22
89593,21
89594,24
89595,23
89596,6
89597,8
89598,11
89599,8
89600,10
89601,20
89602,12
89603,13
89604,10
89605,10
89606,12
89607,9
89608,12
89609,11
89610,12
89611,10
89612,8
89613,12
89614,11
89615,5
89616,10
89617,13
89618,7
89619,12
89620,7
89621,9
89622,12
89623,11
89624,13
89625,11
89626,12
89627,11
89628,18
89629,17
89630,13
89631,15
89632,14
89633,12
89634,13
89635,16
89636,14
89637,14
89638,13
89639,13
89640,14
89641,12
89642,7
89643,7
89644,9
89645,14
89646,16
89647,13
89648,11
89649,7
89650,8
89651,11
89652,11
89653,10
89654,13
89655,11
89656,12
89657,13
89658,15
89659,13
89660,16
89661,13
89662,14
89663,14
89664,13
89665,14
89666,14
89667,14
89668,15
89669,15
89670,12
89671,14
89672,14
89673,15
89674,15
89675,15
89676,12
89677,13
89678,15
89679,13
89680,12
89681,13
89682,9
89683,13
89684,13
89685,12
89686,11
89687,15
89688,13
89689,13
89690,16
89691,15
89692,16
89693,11
89694,11
89695,18
89696,16
89697,17
89698,12
89699,10
89700,7
89701,9
89702,5
89703,18
89704,13
89705,13
89706,17
89707,14
89708,13
89709,14
89710,13
89711,10
89712,16
89713,17
89714,15
89715,13
89716,14
89717,15
89718,15
89719,17
89720,14
89721,16
89722,13
89723,15
89724,11
89725,13
89726,9
89727,14
89728,14
89729,14
89730,16
89731,17
89732,14
89733,15
89734,16
89735,14
89736,18
89737,12
89738,12
89739,11
89740,11
89741,11
89742,11
89743,12
89744,13
89745,10
89746,14
89747,9
89748,11
89749,14
89750,13
89751,13
89752,13
89753,13
89754,11
89755,14
89756,12
89757,14
89758,11
89759,10
89760,10
89761,10
89762,13
89763,10
89764,9
89765,13
89766,13
89767,12
89768,13
89769,11
89770,13
89771,15
89772,12
89773,13
89774,14
89775,14
89776,12
89777,15
89778,13
89779,9
89780,10
89781,8
89782,9
89783,10
89784,11
89785,12
89786,8
89787,11
89788,13
89789,12
89790,8
89791,9
89792,11
89793,9
89794,11
89795,12
89796,12
89797,16
89798,18
89799,19
89800,21
89801,17
89802,8
89803,16
89804,11
89805,20
89806,19
89807,16
89808,16
89809,7
89810,6
89811,7
89812,10
89813,11
89814,9
89815,9
89816,7
89817,7
89818,9
89819,17
89820,15
89821,9
89822,6
89823,11
89824,10
89825,10
89826,10
89827,13
89828,15
89829,12
89830,9
89831,10
89832,11
89833,9
89834,11
89835,9
89836,5
89837,9
89838,7
89839,10
89840,11
89841,9
89842,19
89843,22
89844,22
89845,18
89846,20
89847,19
89848,19
89849,17
89850,16
89851,18
89852,22
89853,20
89854,20
89855,18
89856,23
89857,23
89858,23
89859,17
89860,18
89861,20
89862,18
89863,19
89864,18
89865,19
89866,20
89867,12
89868,16
89869,13
89870,14
89871,8
89872,9
89873,9
89874,14
89875,14
89876,11
89877,14
89878,10
89879,17
89880,14
89881,21
89882,14
89883,12
89884,17
89885,18
89886,16
89887,16
89888,24
89889,21
89890,18
89891,20
89892,20
89893,16
89894,18
89895,20
89896,17
89897,12
89898,17
89899,20
89900,24
89901,12
89902,12
89903,21
89904,16
89905,21
89906,16
89907,17
89908,14
89909,21
89910,12
89911,14
89912,21
89913,18
89914,10
89915,10
89916,23
89917,19
89918,20
89919,18
89920,14
89921,7
89922,6
89923,9
89924,11
89925,18
89926,18
89927,18
89928,19
89929,21
89930,20
89931,21
89932,6
89933,15
89934,15
89935,13
89936,14
89937,13
89938,15
89939,9
89940,8
89941,9
89942,8
89943,9
89944,10
89945,10
89946,10
89947,12
89948,9
89949,9
89950,7
89951,8
89952,7
89953,8
89954,10
89955,8
89956,9
89957,25
89958,22
89959,21
89960,16
89961,19
89962,8
89963,14
89964,12
89965,13
89966,10
89967,15
89968,8
89969,14
89970,7
89971,21
89972,14
89973,18
89974,7
89975,10
89976,5
89977,5
89978,7
89979,4
89980,10
89981,8
89982,7
89983,11
89984,8
89985,12
89986,17
89987,15
89988,11
89989,15
89990,23
89991,23
89992,22
89993,22
89994,16
89995,20
89996,17
89997,29
89998,23
89999,21
90000,11
90001,10
90002,6
90003,10
90004,9
90005,16
90006,15
90007,14
90008,16
90009,16
90010,15
90011,14
90012,15
90013,24
90014,24
90015,26
90016,7
90017,15
90018,15
90019,9
90020,17
90021,18
90022,10
90023,11
90024,10
90025,12
90026,9
90027,13
90028,12
90029,15
90030,16
90031,15
90032,15
90033,14
90034,11
90035,10
90036,8
90037,10
90038,13
90039,12
90040,11
90041,12
90042,12
90043,13
90044,12
90045,7
90046,13
90047,14
90048,11
90049,14
90050,11
90051,18
90052,12
90053,16
90054,14
90055,15
90056,15
90057,11
90058,11
90059,13
90060,14
90061,16
90062,14
90063,15
90064,11
90065,7
90066,11
90067,13
90068,14
90069,12
90070,11
90071,15
90072,13
90073,13
90074,15
90075,16
90076,14
90077,15
90078,18
90079,15
90080,15
90081,20
90082,19
90083,16
90084,19
90085,18
90086,20
90087,19
90088,20
90089,18
90090,15
90091,20
90092,14
90093,14
90094,15
90095,16
90096,12
90097,13
90098,14
90099,12
90100,14
90101,14
90102,14
90103,14
90104,10
90105,12
90106,14
90107,16
90108,15
90109,17
90110,12
90111,16
90112,13
90113,14
90114,18
90115,17
90116,17
90117,11
90118,10
90119,10
90120,14
90121,10
90122,13
90123,20
90124,16
90125,19
90126,19
90127,16
90128,18
90129,21
90130,18
90131,16
90132,17
90133,9
90134,9
90135,10
90136,7
90137,6
90138,11
90139,14
90140,11
90141,13
90142,11
90143,13
90144,11
90145,12
90146,9
90147,10
90148,9
90149,12
90150,12
90151,13
90152,13
90153,12
90154,12
90155,12
90156,10
90157,29
90158,27
90159,20
90160,22
90161,24
90162,21
90163,26
90164,24
90165,25
90166,20
90167,20
90168,21
90169,24
90170,21
90171,19
90172,19
90173,21
90174,23
90175,23
90176,20
90177,23
90178,21
90179,22
90180,21
90181,20
90182,22
90183,28
90184,29
90185,24
90186,26
90187,25
90188,27
90189,28
90190,26
90191,25
90192,29
90193,28
90194,12
90195,11
90196,11
90197,11
90198,9
90199,8
90200,9
90201,8
90202,7
90203,6
90204,5
90205,4
90206,10
90207,12
90208,11
90209,11
90210,8
90211,11
90212,9
90213,15
90214,13
90215,17
90216,16
90217,6
90218,8
90219,10
90220,15
90221,12
90222,12
90223,11
90224,9
90225,12
90226,9
90227,9
90228,13
90229,8
90230,12
90231,8
90232,6
90233,11
90234,11
90235,7
90236,7
90237,3
90238,8
90239,11
90240,26
90241,21
90242,21
90243,28
90244,26
90245,23
90246,24
90247,23
90248,19
90249,20
90250,22
90251,21
90252,25
90253,25
90254,28
90255,24
90256,28
90257,17
90258,7
90259,9
90260,9
90261,8
90262,11
90263,20
90264,15
90265,19
90266,19
90267,6
90268,9
90269,10
90270,16
90271,18
90272,24
90273,16
90274,20
90275,16
90276,17
90277,22
90278,18
90279,24
90280,23
90281,10
90282,9
90283,11
90284,10
90285,9
90286,4
90287,9
90288,6
90289,8
90290,8
90291,5
90292,9
90293,7
90294,6
90295,5
90296,4
90297,9
90298,10
90299,10
90300,9
90301,8
90302,6
90303,4
90304,5
90305,7
90306,7
90307,8
90308,7
90309,7
90310,5
90311,7
90312,11
90313,7
90314,10
90315,7
90316,4
90317,8
90318,8
90319,4
90320,6
90321,5
90322,6
90323,7
90324,3
90325,6
90326,5
90327,9
90328,15
90329,27
90330,19
90331,34
90332,36
90333,34
90334,33
90335,28
90336,32
90337,33
90338,29
90339,34
90340,33
90341,32
90342,30
90343,26
90344,28
90345,25
90346,29
90347,29
90348,32
90349,35
90350,35
90351,33
90352,36
90353,35
90354,25
90355,32
90356,29
90357,8
90358,8
90359,6
90360,16
90361,22
90362,18
90363,12
90364,12
90365,8
90366,8
90367,8
90368,13
90369,20
90370,18
90371,6
90372,10
90373,10
90374,9
90375,12
90376,18
90377,12
90378,14
90379,11
90380,22
90381,20
90382,17
90383,20
90384,8
90385,9
90386,8
90387,16
90388,17
90389,9
90390,7
90391,8
90392,20
90393,29
90394,30
90395,22
90396,36
90397,24
90398,30
90399,29
90400,32
90401,31
90402,31
90403,33
90404,36
90405,36
90406,32
90407,26
90408,33
90409,35
90410,35
90411,33
90412,37
90413,33
90414,36
90415,36
90416,39
90417,40
90418,40
90419,37
90420,39
90421,37
90422,37
90423,36
90424,30
90425,34
90426,30
90427,24
90428,16
90429,22
90430,25
90431,23
90432,25
90433,17
90434,19
90435,29
90436,17
90437,20
90438,23
90439,26
90440,10
90441,11
90442,6
90443,7
90444,9
90445,15
90446,9
90447,9
90448,19
90449,19
90450,17
90451,19
90452,19
90453,16
90454,17
90455,13
90456,11
90457,15
90458,23
90459,23
90460,24
90461,17
90462,22
90463,19
90464,19
90465,18
90466,18
90467,19
90468,20
90469,30
90470,25
90471,21
90472,21
90473,29
90474,29
90475,29
90476,30
90477,22
90478,20
90479,21
90480,26
90481,18
90482,20
90483,25
90484,24
90485,24
90486,27
90487,28
90488,26
90489,27
90490,27
90491,26
90492,28
90493,27
90494,24
90495,25
90496,32
90497,33
90498,37
90499,35
90500,36
90501,35
90502,37
90503,39
90504,17
90505,14
90506,17
90507,18
90508,18
90509,11
90510,12
90511,17
90512,16
90513,20
90514,20
90515,15
90516,17
90517,17
90518,16
90519,15
90520,8
90521,13
90522,13
90523,16
90524,18
90525,20
90526,17
90527,14
90528,8
90529,13
90530,16
90531,13
90532,14
90533,15
90534,17
90535,15
